isocode,region,region-score,Year,Prosperity Growth
CRI,Americas,0.1860369642954025,2011,-0.8556997511121978
CYP,Asia,0.2011346176575973,2011,-0.420093960232208
CZE,Europe,0.2224476633026895,2011,-0.11439090304905619
DEU,Europe,0.2224476633026895,2011,0.1788427564832773
DJI,Africa,0.14716177440824962,2011,-1.4398903316921619
DNK,Europe,0.2224476633026895,2011,-0.2886004977756187
DOM,Americas,0.1860369642954025,2011,0.1962123446994326
DZA,Africa,0.14716177440824962,2011,-0.6004909939236072
ECU,Americas,0.1860369642954025,2011,1.3867662217881929
EGY,Africa,0.14716177440824962,2011,-0.5613396962483748
ESP,Europe,0.2224476633026895,2011,-0.07216856214735401
EST,Europe,0.2224476633026895,2011,1.433419121636291
ETH,Africa,0.14716177440824962,2011,0.07206938001844776
FIN,Europe,0.2224476633026895,2011,0.522907680935333
FRA,Europe,0.2224476633026895,2011,0.11987219916450442
GAB,Africa,0.14716177440824962,2011,1.6257858276367188
GBR,Europe,0.2224476633026895,2011,0.4910261366102304
GEO,Asia,0.2011346176575973,2011,0.8838424682617188
GHA,Africa,0.14716177440824962,2011,-0.23609712388780224
GIN,Africa,0.14716177440824962,2011,0.9403394063313755
GRC,Europe,0.2224476633026895,2011,-1.392661624484596
GTM,Americas,0.1860369642954025,2011,-0.2755826314290317
GUY,Americas,0.1860369642954025,2011,0.27140680948893703
HKG,Asia,0.2011346176575973,2011,0.23539394802517677
HND,Americas,0.1860369642954025,2011,0.9083336724175339
HRV,Europe,0.2224476633026895,2011,-0.8062498304578938
HUN,Europe,0.2224476633026895,2011,0.18521838717990136
IDN,Asia,0.2011346176575973,2011,1.4278271993001255
IND,Asia,0.2011346176575973,2011,0.5458581712510906
IRL,Europe,0.2224476633026895,2011,0.35978444417318656
IRN,Asia,0.2011346176575973,2011,1.1647993723551409
IRQ,Asia,0.2011346176575973,2011,-1.043508105807831
ISL,Europe,0.2224476633026895,2011,-0.15086619059245265
ISR,Asia,0.2011346176575973,2011,0.56036376953125
ITA,Europe,0.2224476633026895,2011,0.04513083563909959
JAM,Americas,0.1860369642954025,2011,-0.10358471340603614
JOR,Asia,0.2011346176575973,2011,-0.5305391947428362
JPN,Asia,0.2011346176575973,2011,0.4908858405219121
KAZ,Asia,0.2011346176575973,2011,0.2087656656901018
KEN,Africa,0.14716177440824962,2011,0.6366971333821567
KGZ,Asia,0.2011346176575973,2011,1.1844071282280808
KHM,Asia,0.2011346176575973,2011,0.8181182013617629
KOR,Asia,0.2011346176575973,2011,0.23573006523979245
KWT,Asia,0.2011346176575973,2011,0.7843089633517764
LAO,Asia,0.2011346176575973,2011,0.4797562493218308
LBN,Asia,0.2011346176575973,2011,-0.37552642822265625
LBR,Africa,0.14716177440824962,2011,0.7383698357476121
LBY,Africa,0.14716177440824962,2011,-1.0444367726643833
LKA,Asia,0.2011346176575973,2011,0.5610669453938755
LSO,Africa,0.14716177440824962,2011,-0.07558865017361427
LTU,Europe,0.2224476633026895,2011,0.7131046719021299
LUX,Europe,0.2224476633026895,2011,-0.041162278917099115
LVA,Europe,0.2224476633026895,2011,1.2556627061632
MAR,Africa,0.14716177440824962,2011,0.11717478434244555
MDA,Europe,0.2224476633026895,2011,0.37239752875434107
MDG,Africa,0.14716177440824962,2011,0.3652335272894973
MEX,Americas,0.1860369642954025,2011,-0.44266467624240136
MKD,Europe,0.2224476633026895,2011,0.3050320943196638
MLI,Africa,0.14716177440824962,2011,0.6142830318874744
MLT,Europe,0.2224476633026895,2011,0.9938765631781621
MNE,Europe,0.2224476633026895,2011,-0.3998018900553362
MNG,Asia,0.2011346176575973,2011,0.9157083299424968
MOZ,Africa,0.14716177440824962,2011,0.2543292575412295
MRT,Africa,0.14716177440824962,2011,-0.47614245944552636
MUS,Africa,0.14716177440824962,2011,-0.12385347154405224
MWI,Africa,0.14716177440824962,2011,-2.3481648763020786
MYS,Asia,0.2011346176575973,2011,0.9583833482530437
NAM,Africa,0.14716177440824962,2011,0.12421883477104956
NER,Africa,0.14716177440824962,2011,2.7442249721950986
NGA,Africa,0.14716177440824962,2011,0.564164479573563
NIC,Americas,0.1860369642954025,2011,0.2719107733832473
NLD,Europe,0.2224476633026895,2011,-0.04542965359158302
NOR,Europe,0.2224476633026895,2011,-0.5936770968966982
NPL,Asia,0.2011346176575973,2011,-0.37243864271376026
NZL,Oceania,0.0062095399886845015,2011,0.18860456678602588
OMN,Asia,0.2011346176575973,2011,0.3003294203016509
PAK,Asia,0.2011346176575973,2011,-0.41273668077257497
PAN,Americas,0.1860369642954025,2011,0.38371573554145755
PER,Americas,0.1860369642954025,2011,0.2934481302897112
PHL,Asia,0.2011346176575973,2011,0.7099850972493513
POL,Europe,0.2224476633026895,2011,-0.8537411159939268
PRT,Europe,0.2224476633026895,2011,0.3778279622395786
PRY,Americas,0.1860369642954025,2011,1.1137411329481282
QAT,Asia,0.2011346176575973,2011,0.6267450120714031
ROU,Europe,0.2224476633026895,2011,0.19392140706379735
RUS,Europe,0.2224476633026895,2011,-0.30431323581272096
RWA,Africa,0.14716177440824962,2011,0.4337268405490491
SAU,Asia,0.2011346176575973,2011,-0.3076864878336565
SDN,Africa,0.14716177440824962,2011,-1.1789527469211194
SEN,Africa,0.14716177440824962,2011,-1.6271917555067361
SGP,Asia,0.2011346176575973,2011,-0.6451454162597656
SLE,Africa,0.14716177440824962,2011,0.9411987728542783
SLV,Americas,0.1860369642954025,2011,0.07361645168727904
SUR,Americas,0.1860369642954025,2011,-0.32792960272895044
SVK,Europe,0.2224476633026895,2011,0.009903377956817394
SVN,Europe,0.2224476633026895,2011,-0.6425713433159643
SWE,Europe,0.2224476633026895,2011,-0.1694539388020928
SWZ,Africa,0.14716177440824962,2011,-0.24897744920518505
TCD,Africa,0.14716177440824962,2011,2.632377836439346
TGO,Africa,0.14716177440824962,2011,2.555584589640297
THA,Asia,0.2011346176575973,2011,0.3880301581488652
TJK,Asia,0.2011346176575973,2011,1.311745537651916
TTO,Americas,0.1860369642954025,2011,2.0226092868381045
TUN,Africa,0.14716177440824962,2011,-1.5224880642361143
TUR,Asia,0.2011346176575973,2011,0.0849507649739607
TZA,Africa,0.14716177440824962,2011,1.0495936075846402
UGA,Africa,0.14716177440824962,2011,0.2530517578125
UKR,Europe,0.2224476633026895,2011,0.48116344875759864
URY,Americas,0.1860369642954025,2011,1.0659556918674014
USA,Americas,0.1860369642954025,2011,-0.4067323472764741
VEN,Americas,0.1860369642954025,2011,0.05158869425455492
VNM,Asia,0.2011346176575973,2011,-0.27543894449869555
YEM,Asia,0.2011346176575973,2011,-1.75673039754232
ZAF,Africa,0.14716177440824962,2011,0.31731372409396386
ZMB,Africa,0.14716177440824962,2011,1.5141088697645415
ZWE,Africa,0.14716177440824962,2011,2.2462770673963774
AFG,Asia,0.2011346176575973,2012,1.768298043145073
AGO,Africa,0.14716177440824962,2012,-1.2328764597574846
ALB,Europe,0.2224476633026895,2012,0.14858796861436474
ARE,Asia,0.2011346176575973,2012,0.35877143012152857
ARG,Americas,0.1860369642954025,2012,-0.5979838901095889
ARM,Asia,0.2011346176575973,2012,1.3010101318359375
AUS,Oceania,0.0062095399886845015,2012,-0.5467766655815893
AUT,Europe,0.2224476633026895,2012,-0.11394331190321338
AZE,Asia,0.2011346176575973,2012,0.2526198493109817
BDI,Africa,0.14716177440824962,2012,0.2068513234456475
BEL,Europe,0.2224476633026895,2012,-0.782268100314667
BEN,Africa,0.14716177440824962,2012,0.9984664916992188
BFA,Africa,0.14716177440824962,2012,0.697307162814667
BGD,Asia,0.2011346176575973,2012,-0.6670468648274763
BGR,Europe,0.2224476633026895,2012,0.6610683865017322
BHR,Asia,0.2011346176575973,2012,-0.09991878933376341
BLR,Europe,0.2224476633026895,2012,0.2378114064534529
BLZ,Americas,0.1860369642954025,2012,-0.11027442084418482
BOL,Americas,0.1860369642954025,2012,1.596579657660591
BRA,Americas,0.1860369642954025,2012,-0.5384919908311616
BWA,Africa,0.14716177440824962,2012,0.007080078125
CAF,Africa,0.14716177440824962,2012,-0.07159784105089528
CAN,Americas,0.1860369642954025,2012,0.07736884223091067
CHE,Europe,0.2224476633026895,2012,0.9252696567111514
CHL,Americas,0.1860369642954025,2012,0.8473591274685219
CHN,Asia,0.2011346176575973,2012,0.33781221177843435
CIV,Africa,0.14716177440824962,2012,2.1608087751600493
CMR,Africa,0.14716177440824962,2012,0.22555414835611742
COD,Africa,0.14716177440824962,2012,0.9092854393853074
COG,Africa,0.14716177440824962,2012,-0.06871159871419508
COL,Americas,0.1860369642954025,2012,0.46824985080294823
COM,Africa,0.14716177440824962,2012,0.07359483506944287
CRI,Americas,0.1860369642954025,2012,1.493682861328125
CYP,Asia,0.2011346176575973,2012,-1.4502376980251626
CZE,Europe,0.2224476633026895,2012,-0.5738711886935732
DEU,Europe,0.2224476633026895,2012,0.11129887898763968
DJI,Africa,0.14716177440824962,2012,-0.2799534267849424
DNK,Europe,0.2224476633026895,2012,-0.13893254597981297
DOM,Americas,0.1860369642954025,2012,0.5626809861924897
DZA,Africa,0.14716177440824962,2012,-0.18391715155707544
ECU,Americas,0.1860369642954025,2012,1.033131069607201
EGY,Africa,0.14716177440824962,2012,0.00632582770453638
ESP,Europe,0.2224476633026895,2012,0.12636905246310448
EST,Europe,0.2224476633026895,2012,-0.5441182454427036
ETH,Africa,0.14716177440824962,2012,0.3299806382920991
FIN,Europe,0.2224476633026895,2012,0.07764350043403567
FRA,Europe,0.2224476633026895,2012,-0.8309042188856353
GAB,Africa,0.14716177440824962,2012,-0.9786766899956589
GBR,Europe,0.2224476633026895,2012,0.0385695563422388
GEO,Asia,0.2011346176575973,2012,0.5899670918782576
GHA,Africa,0.14716177440824962,2012,0.2797228495279924
GIN,Africa,0.14716177440824962,2012,-1.35398843553331
GRC,Europe,0.2224476633026895,2012,-0.9779557122124558
GTM,Americas,0.1860369642954025,2012,1.1848793029785156
GUY,Americas,0.1860369642954025,2012,0.2829526265462192
HKG,Asia,0.2011346176575973,2012,-0.9475063747829893
HND,Americas,0.1860369642954025,2012,-0.20181147257486742
HRV,Europe,0.2224476633026895,2012,-0.08230294121636206
HUN,Europe,0.2224476633026895,2012,-0.4179072909884951
IDN,Asia,0.2011346176575973,2012,-0.9490314059787295
IND,Asia,0.2011346176575973,2012,-0.9548611111111143
IRL,Europe,0.2224476633026895,2012,-1.229653252495666
IRN,Asia,0.2011346176575973,2012,0.3324521382649763
IRQ,Asia,0.2011346176575973,2012,-0.02276017930773122
ISL,Europe,0.2224476633026895,2012,-0.468225691053604
ISR,Asia,0.2011346176575973,2012,-0.1414341396755674
ITA,Europe,0.2224476633026895,2012,0.2384444342719263
JAM,Americas,0.1860369642954025,2012,0.23453564114041114
JOR,Asia,0.2011346176575973,2012,-1.1614956325954822
JPN,Asia,0.2011346176575973,2012,-0.43217298719618213
KAZ,Asia,0.2011346176575973,2012,0.853271484375
KEN,Africa,0.14716177440824962,2012,-0.6122966342502139
KGZ,Asia,0.2011346176575973,2012,-0.11202706231011206
KHM,Asia,0.2011346176575973,2012,-0.22696050008138258
KOR,Asia,0.2011346176575973,2012,0.13909912109375
KWT,Asia,0.2011346176575973,2012,0.36562856038411695
LAO,Asia,0.2011346176575973,2012,-0.9572614034016951
LBN,Asia,0.2011346176575973,2012,-1.4167522854275134
LBR,Africa,0.14716177440824962,2012,0.38167063395182765
LBY,Africa,0.14716177440824962,2012,1.7045415242512973
LKA,Asia,0.2011346176575973,2012,0.9918886820475308
LSO,Africa,0.14716177440824962,2012,0.6795484754774321
LTU,Europe,0.2224476633026895,2012,0.5586229960123674
LUX,Europe,0.2224476633026895,2012,-0.5868047078450473
LVA,Europe,0.2224476633026895,2012,0.3951678805881045
MAR,Africa,0.14716177440824962,2012,0.18342463175455492
MDA,Europe,0.2224476633026895,2012,-0.18800523546007497
MDG,Africa,0.14716177440824962,2012,-0.9355799357096402
MEX,Americas,0.1860369642954025,2012,0.7717119852701799
MKD,Europe,0.2224476633026895,2012,-0.20352978176541114
MLI,Africa,0.14716177440824962,2012,-4.434513515896263
MLT,Europe,0.2224476633026895,2012,0.04663213094076468
MNE,Europe,0.2224476633026895,2012,-0.4034483167860259
MNG,Asia,0.2011346176575973,2012,0.4153251647949219
MOZ,Africa,0.14716177440824962,2012,0.12997351752387232
MRT,Africa,0.14716177440824962,2012,-0.15556632147895044
MUS,Africa,0.14716177440824962,2012,0.39937633938259864
MWI,Africa,0.14716177440824962,2012,0.5374819437662737
MYS,Asia,0.2011346176575973,2012,0.6147143046061103
NAM,Africa,0.14716177440824962,2012,-0.08053334554035985
NER,Africa,0.14716177440824962,2012,-1.0653181076049805
NGA,Africa,0.14716177440824962,2012,-0.27411566840277146
NIC,Americas,0.1860369642954025,2012,1.6013802422417527
NLD,Europe,0.2224476633026895,2012,-0.3649071587456518
NOR,Europe,0.2224476633026895,2012,0.6614829169379419
NPL,Asia,0.2011346176575973,2012,1.2948010762532576
NZL,Oceania,0.0062095399886845015,2012,-0.05562676323783933
OMN,Asia,0.2011346176575973,2012,-0.002118428548179452
PAK,Asia,0.2011346176575973,2012,0.526808420817062
PAN,Americas,0.1860369642954025,2012,-0.007475535074874529
PER,Americas,0.1860369642954025,2012,-0.03266652425130445
PHL,Asia,0.2011346176575973,2012,1.3730142381456147
POL,Europe,0.2224476633026895,2012,0.4955787658691406
PRT,Europe,0.2224476633026895,2012,0.03321626451280224
PRY,Americas,0.1860369642954025,2012,0.834287007649742
QAT,Asia,0.2011346176575973,2012,0.7322769165039062
ROU,Europe,0.2224476633026895,2012,0.6901380750868071
RUS,Europe,0.2224476633026895,2012,-0.2767908308241118
RWA,Africa,0.14716177440824962,2012,0.5598670111762161
SAU,Asia,0.2011346176575973,2012,0.929097705417206
SDN,Africa,0.14716177440824962,2012,-1.267504162258568
SEN,Africa,0.14716177440824962,2012,1.9364939795600051
SGP,Asia,0.2011346176575973,2012,0.3894810146755532
SLE,Africa,0.14716177440824962,2012,0.4965298970540388
SLV,Americas,0.1860369642954025,2012,0.9977590772840728
SUR,Americas,0.1860369642954025,2012,0.29298273722331203
SVK,Europe,0.2224476633026895,2012,-0.5472577412923272
SVN,Europe,0.2224476633026895,2012,0.3731324937608491
SWE,Europe,0.2224476633026895,2012,-0.1510772705078125
SWZ,Africa,0.14716177440824962,2012,0.04044130113389599
TCD,Africa,0.14716177440824962,2012,0.43993420071071654
TGO,Africa,0.14716177440824962,2012,0.2920191023084868
THA,Asia,0.2011346176575973,2012,-0.006888919406463856
TJK,Asia,0.2011346176575973,2012,-0.2653600904676665
TTO,Americas,0.1860369642954025,2012,0.1298878987630232
TUN,Africa,0.14716177440824962,2012,-1.1632868448893205
TUR,Asia,0.2011346176575973,2012,0.37142096625434107
TZA,Africa,0.14716177440824962,2012,-1.4329041375054317
UGA,Africa,0.14716177440824962,2012,-0.06362236870659643
UKR,Europe,0.2224476633026895,2012,0.3591554429795991
URY,Americas,0.1860369642954025,2012,0.49983427259657276
USA,Americas,0.1860369642954025,2012,-0.03512488471136521
VEN,Americas,0.1860369642954025,2012,0.29630427890353417
VNM,Asia,0.2011346176575973,2012,0.08961147732204466
YEM,Asia,0.2011346176575973,2012,1.0381698608398438
ZAF,Africa,0.14716177440824962,2012,-0.5249243842230911
ZMB,Africa,0.14716177440824962,2012,-0.29928885565863794
ZWE,Africa,0.14716177440824962,2012,0.27104208204481495
AFG,Asia,0.2011346176575973,2013,0.2642349667019275
AGO,Africa,0.14716177440824962,2013,1.1606494055853886
ALB,Europe,0.2224476633026895,2013,-0.7043401930067219
ARE,Asia,0.2011346176575973,2013,0.9038386874728701
ARG,Americas,0.1860369642954025,2013,0.525354597303604
ARM,Asia,0.2011346176575973,2013,0.604941897922096
AUS,Oceania,0.0062095399886845015,2013,0.3366351657443545
AUT,Europe,0.2224476633026895,2013,0.21445380316841067
AZE,Asia,0.2011346176575973,2013,0.8968624538845447
BDI,Africa,0.14716177440824962,2013,0.17867363823783933
BEL,Europe,0.2224476633026895,2013,1.4093089633517764
BEN,Africa,0.14716177440824962,2013,0.24237230088975537
BFA,Africa,0.14716177440824962,2013,-0.08561579386392992
BGD,Asia,0.2011346176575973,2013,0.3335524664984817
BGR,Europe,0.2224476633026895,2013,-0.8026924133300781
BHR,Asia,0.2011346176575973,2013,1.717371198866104
BLR,Europe,0.2224476633026895,2013,0.9756630791558152
BLZ,Americas,0.1860369642954025,2013,0.1285603841145857
BOL,Americas,0.1860369642954025,2013,-0.41068691677517677
BRA,Americas,0.1860369642954025,2013,-0.034671359592017836
BWA,Africa,0.14716177440824962,2013,-0.2654431660970076
CAF,Africa,0.14716177440824962,2013,-2.4821145799424897
CAN,Americas,0.1860369642954025,2013,-0.11926608615452494
CHE,Europe,0.2224476633026895,2013,-0.17838880750868213
CHL,Americas,0.1860369642954025,2013,-0.48165596856010495
CHN,Asia,0.2011346176575973,2013,0.07122421264648438
CIV,Africa,0.14716177440824962,2013,2.4471588134765625
CMR,Africa,0.14716177440824962,2013,0.22891998291015625
COD,Africa,0.14716177440824962,2013,-1.1797741783989792
COG,Africa,0.14716177440824962,2013,-0.220929251776802
COL,Americas,0.1860369642954025,2013,-0.18284903632270044
COM,Africa,0.14716177440824962,2013,0.26078075832790404
CRI,Americas,0.1860369642954025,2013,0.2241778903537437
CYP,Asia,0.2011346176575973,2013,-0.12131245930990531
CZE,Europe,0.2224476633026895,2013,-0.06729210747612058
DEU,Europe,0.2224476633026895,2013,-0.009869045681426769
DJI,Africa,0.14716177440824962,2013,0.7552899254692917
DNK,Europe,0.2224476633026895,2013,0.130651262071396
DOM,Americas,0.1860369642954025,2013,-0.036132388644745106
DZA,Africa,0.14716177440824962,2013,0.9396815829806826
ECU,Americas,0.1860369642954025,2013,1.18708928426107
EGY,Africa,0.14716177440824962,2013,-2.091847949557838
ESP,Europe,0.2224476633026895,2013,-0.9574762980143277
EST,Europe,0.2224476633026895,2013,0.6841193305121465
ETH,Africa,0.14716177440824962,2013,-0.0413258870442732
FIN,Europe,0.2224476633026895,2013,-0.1334330240885464
FRA,Europe,0.2224476633026895,2013,0.5857662624783018
GAB,Africa,0.14716177440824962,2013,1.160941653781471
GBR,Europe,0.2224476633026895,2013,0.4365225897894902
GEO,Asia,0.2011346176575973,2013,0.9572906494140625
GHA,Africa,0.14716177440824962,2013,0.046762254503036615
GIN,Africa,0.14716177440824962,2013,1.0569148593478772
GRC,Europe,0.2224476633026895,2013,0.15443166097005445
GTM,Americas,0.1860369642954025,2013,0.27522574530707544
GUY,Americas,0.1860369642954025,2013,0.21236334906684107
HKG,Asia,0.2011346176575973,2013,-0.3335359361436616
HND,Americas,0.1860369642954025,2013,-0.9303877088758696
HRV,Europe,0.2224476633026895,2013,0.5601789686414875
HUN,Europe,0.2224476633026895,2013,0.5466618008083799
IDN,Asia,0.2011346176575973,2013,0.4161826239691848
IND,Asia,0.2011346176575973,2013,1.5583695305718308
IRL,Europe,0.2224476633026895,2013,0.032491895887588385
IRN,Asia,0.2011346176575973,2013,-0.2201949225531692
IRQ,Asia,0.2011346176575973,2013,1.738883548312721
ISL,Europe,0.2224476633026895,2013,0.6623721652560732
ISR,Asia,0.2011346176575973,2013,1.0028953552246094
ITA,Europe,0.2224476633026895,2013,-0.46833546956381156
JAM,Americas,0.1860369642954025,2013,0.09115854899088305
JOR,Asia,0.2011346176575973,2013,1.357119242350258
JPN,Asia,0.2011346176575973,2013,0.3726039462619468
KAZ,Asia,0.2011346176575973,2013,-0.28645070393879735
KEN,Africa,0.14716177440824962,2013,1.8479275173611072
KGZ,Asia,0.2011346176575973,2013,0.6847377353244397
KHM,Asia,0.2011346176575973,2013,-0.5712814331054688
KOR,Asia,0.2011346176575973,2013,-0.3001717461479956
KWT,Asia,0.2011346176575973,2013,-1.926175435384117
LAO,Asia,0.2011346176575973,2013,0.8675973680284343
LBN,Asia,0.2011346176575973,2013,0.16579903496636206
LBR,Africa,0.14716177440824962,2013,-1.5997043185763928
LBY,Africa,0.14716177440824962,2013,-0.5133906470404739
LKA,Asia,0.2011346176575973,2013,0.15911992390950047
LSO,Africa,0.14716177440824962,2013,0.4580489264594192
LTU,Europe,0.2224476633026895,2013,1.1978293524848098
LUX,Europe,0.2224476633026895,2013,-2.0140783521864165
LVA,Europe,0.2224476633026895,2013,2.1829931471082915
MAR,Africa,0.14716177440824962,2013,-0.3626365661621094
MDA,Europe,0.2224476633026895,2013,1.2592705620659714
MDG,Africa,0.14716177440824962,2013,1.4049797058105469
MEX,Americas,0.1860369642954025,2013,0.1951501634385835
MKD,Europe,0.2224476633026895,2013,2.719150119357643
MLI,Africa,0.14716177440824962,2013,1.3826385074191592
MLT,Europe,0.2224476633026895,2013,1.1615740458170478
MNE,Europe,0.2224476633026895,2013,1.578973982069229
MNG,Asia,0.2011346176575973,2013,0.6545003255208286
MOZ,Africa,0.14716177440824962,2013,0.03142441643608862
MRT,Africa,0.14716177440824962,2013,-0.07942517598470289
MUS,Africa,0.14716177440824962,2013,0.3574307759602817
MWI,Africa,0.14716177440824962,2013,-0.15481864081488794
MYS,Asia,0.2011346176575973,2013,0.14991929796006787
NAM,Africa,0.14716177440824962,2013,0.18017408582898753
NER,Africa,0.14716177440824962,2013,-0.2511989805433501
NGA,Africa,0.14716177440824962,2013,-1.2258182101779553
NIC,Americas,0.1860369642954025,2013,1.000632815890846
NLD,Europe,0.2224476633026895,2013,2.458360459911546e-05
NOR,Europe,0.2224476633026895,2013,0.03346930609808396
NPL,Asia,0.2011346176575973,2013,1.8017056783040388
NZL,Oceania,0.0062095399886845015,2013,0.7058173285590215
OMN,Asia,0.2011346176575973,2013,0.09174516465928662
PAK,Asia,0.2011346176575973,2013,1.1274706522623674
PAN,Americas,0.1860369642954025,2013,-0.02800962660047901
PER,Americas,0.1860369642954025,2013,-0.08617740207247948
PHL,Asia,0.2011346176575973,2013,0.7647442287868955
POL,Europe,0.2224476633026895,2013,-0.3898006015353701
PRT,Europe,0.2224476633026895,2013,0.38098907470703125
PRY,Americas,0.1860369642954025,2013,-1.0993190341525576
QAT,Asia,0.2011346176575973,2013,0.33514065212673216
ROU,Europe,0.2224476633026895,2013,0.27142122056748974
RUS,Europe,0.2224476633026895,2013,0.753175311618385
RWA,Africa,0.14716177440824962,2013,1.149472130669487
SAU,Asia,0.2011346176575973,2013,0.5685153537326428
SDN,Africa,0.14716177440824962,2013,0.11842430962456518
SEN,Africa,0.14716177440824962,2013,0.8026309543185803
SGP,Asia,0.2011346176575973,2013,-0.07678349812825047
SLE,Africa,0.14716177440824962,2013,-1.005838818020294
SLV,Americas,0.1860369642954025,2013,0.15667046440972143
SUR,Americas,0.1860369642954025,2013,0.11085255940754735
SVK,Europe,0.2224476633026895,2013,0.02715937296549953
SVN,Europe,0.2224476633026895,2013,-0.12499660915798927
SWE,Europe,0.2224476633026895,2013,-0.7167667812771157
SWZ,Africa,0.14716177440824962,2013,0.47445233662923414
TCD,Africa,0.14716177440824962,2013,-1.0111172993977888
TGO,Africa,0.14716177440824962,2013,0.5897541046142578
THA,Asia,0.2011346176575973,2013,-0.6754112243652344
TJK,Asia,0.2011346176575973,2013,-0.050990634494361586
TTO,Americas,0.1860369642954025,2013,-0.5513568454318545
TUN,Africa,0.14716177440824962,2013,0.9548784891764299
TUR,Asia,0.2011346176575973,2013,0.08725696139865136
TZA,Africa,0.14716177440824962,2013,-0.5782118903265996
UGA,Africa,0.14716177440824962,2013,0.4394527011447451
UKR,Europe,0.2224476633026895,2013,0.5359535217285156
URY,Americas,0.1860369642954025,2013,-0.3222130669487768
USA,Americas,0.1860369642954025,2013,0.33823903401692235
VEN,Americas,0.1860369642954025,2013,-1.9441975487603074
VNM,Asia,0.2011346176575973,2013,1.7810940212673643
YEM,Asia,0.2011346176575973,2013,-0.0444742838541643
ZAF,Africa,0.14716177440824962,2013,0.606742435031471
ZMB,Africa,0.14716177440824962,2013,0.3577982584635393
ZWE,Africa,0.14716177440824962,2013,1.205312305026581
AFG,Asia,0.2011346176575973,2014,-1.3255594041612397
AGO,Africa,0.14716177440824962,2014,-1.406231986151795
ALB,Europe,0.2224476633026895,2014,1.066572401258675
ARE,Asia,0.2011346176575973,2014,0.32903756035698706
ARG,Americas,0.1860369642954025,2014,-0.5619820488823777
ARM,Asia,0.2011346176575973,2014,-0.11721886528862768
AUS,Oceania,0.0062095399886845015,2014,-0.6590728759765625
AUT,Europe,0.2224476633026895,2014,-0.6329078674316406
AZE,Asia,0.2011346176575973,2014,-0.07364188300238084
BDI,Africa,0.14716177440824962,2014,-0.9651908874511719
BEL,Europe,0.2224476633026895,2014,0.1736297607421875
BEN,Africa,0.14716177440824962,2014,-0.5420718722873232
BFA,Africa,0.14716177440824962,2014,-0.36279699537489307
BGD,Asia,0.2011346176575973,2014,-1.6470345391167527
BGR,Europe,0.2224476633026895,2014,0.5675820244683152
BHR,Asia,0.2011346176575973,2014,-0.7755610148112027
BLR,Europe,0.2224476633026895,2014,-1.2425888909233933
BLZ,Americas,0.1860369642954025,2014,-0.12906180487738794
BOL,Americas,0.1860369642954025,2014,1.37834040323893
BRA,Americas,0.1860369642954025,2014,-0.609716203477646
BWA,Africa,0.14716177440824962,2014,-0.21830028957790404
CAF,Africa,0.14716177440824962,2014,0.4526011149088518
CAN,Americas,0.1860369642954025,2014,0.07887437608508208
CHE,Europe,0.2224476633026895,2014,0.09948433770074416
CHL,Americas,0.1860369642954025,2014,0.6016332838270415
CHN,Asia,0.2011346176575973,2014,0.16900634765625
CIV,Africa,0.14716177440824962,2014,0.5445626576741489
CMR,Africa,0.14716177440824962,2014,-0.5945320129394531
COD,Africa,0.14716177440824962,2014,0.41059303283691406
COG,Africa,0.14716177440824962,2014,-0.9676958719889299
COL,Americas,0.1860369642954025,2014,0.29531097412109375
COM,Africa,0.14716177440824962,2014,0.09265391031901515
CRI,Americas,0.1860369642954025,2014,0.24156061808267282
CYP,Asia,0.2011346176575973,2014,-1.5459412468804175
CZE,Europe,0.2224476633026895,2014,1.0485801696777344
DEU,Europe,0.2224476633026895,2014,0.6171646118164062
DJI,Africa,0.14716177440824962,2014,0.11661487155490846
DNK,Europe,0.2224476633026895,2014,-0.200505998399521
DOM,Americas,0.1860369642954025,2014,0.5711801317003022
DZA,Africa,0.14716177440824962,2014,0.043787638346358904
ECU,Americas,0.1860369642954025,2014,0.5178366767035598
EGY,Africa,0.14716177440824962,2014,1.2652013566758953
ESP,Europe,0.2224476633026895,2014,0.3264376322428433
EST,Europe,0.2224476633026895,2014,1.4943678114149321
ETH,Africa,0.14716177440824962,2014,-0.34710439046223485
FIN,Europe,0.2224476633026895,2014,0.25481923421223485
FRA,Europe,0.2224476633026895,2014,-0.07357745700413432
GAB,Africa,0.14716177440824962,2014,-0.9204538133409272
GBR,Europe,0.2224476633026895,2014,-0.16327624850802636
GEO,Asia,0.2011346176575973,2014,-0.2999178568522112
GHA,Africa,0.14716177440824962,2014,-1.3462460835774692
GIN,Africa,0.14716177440824962,2014,-0.3811613718668667
GRC,Europe,0.2224476633026895,2014,1.3553568522135393
GTM,Americas,0.1860369642954025,2014,-0.2302097744411924
GUY,Americas,0.1860369642954025,2014,-0.15762117173936474
HKG,Asia,0.2011346176575973,2014,-0.5269368489583428
HND,Americas,0.1860369642954025,2014,0.8358014424641951
HRV,Europe,0.2224476633026895,2014,1.3965534634060361
HUN,Europe,0.2224476633026895,2014,-0.5305909050835567
IDN,Asia,0.2011346176575973,2014,0.5263909233940964
IND,Asia,0.2011346176575973,2014,-0.060362074110244635
IRL,Europe,0.2224476633026895,2014,0.335673862033417
IRN,Asia,0.2011346176575973,2014,-0.4405028025309221
IRQ,Asia,0.2011346176575973,2014,0.5160893334282761
ISL,Europe,0.2224476633026895,2014,-0.36906602647569287
